Time	cb	gl	xy
1.311000000000000000e+03	6.908992477888280526e-01	1.573822251179382192e+01	7.758431249466406499e+00
1.314000000000000000e+03	7.064897732225997595e-01	1.565373661961830543e+01	7.731325108243540356e+00
1.317000000000000000e+03	7.032962044512580668e-01	1.556312140255513832e+01	7.693694183863595271e+00
1.320000000000000000e+03	7.107187971198147824e-01	1.555423965433449141e+01	7.677762586279106571e+00
1.323000000000000000e+03	7.065494588064661352e-01	1.556528322740111925e+01	7.675385478834710007e+00
1.326000000000000000e+03	7.026283276685673096e-01	1.555961965075796449e+01	7.674392957872381515e+00
1.329000000000000000e+03	7.022001594249859258e-01	1.556021460390248023e+01	7.686252567061085728e+00
1.332000000000000000e+03	7.008152657877775304e-01	1.554414158084827591e+01	7.695346432607959919e+00
1.335000000000000000e+03	7.036749277551932469e-01	1.547964363769566454e+01	7.660251910569890299e+00
1.338000000000000000e+03	7.099171988045154258e-01	1.543107742032242768e+01	7.646938275080911396e+00
1.341000000000000000e+03	7.073073191141994176e-01	1.539240981153232113e+01	7.622563436050146635e+00
1.344000000000000000e+03	7.192361157969821006e-01	1.542672309752392223e+01	7.635645331861520724e+00
1.347000000000000000e+03	7.159131246820554795e-01	1.551816670246802055e+01	7.683956563307367205e+00
1.350000000000000000e+03	7.127221121891864630e-01	1.557583090143377902e+01	7.715409424839759112e+00
1.353000000000000000e+03	7.223251563060550939e-01	1.556436063494188282e+01	7.706913714604341159e+00
1.356000000000000000e+03	7.165288084624867881e-01	1.561079188607649471e+01	7.717615246832311371e+00
1.359000000000000000e+03	7.123211051474739319e-01	1.572098362104634184e+01	7.761856007967093518e+00
1.362000000000000000e+03	7.060559352339252914e-01	1.584195397556484863e+01	7.803259110541985955e+00
1.365000000000000000e+03	7.024765444559388783e-01	1.587063309072741646e+01	7.822583382505595040e+00
1.368000000000000000e+03	7.087105410506158165e-01	1.601092290734941770e+01	7.886011334787020211e+00
1.371000000000000000e+03	7.059898849205029636e-01	1.603965347781676343e+01	7.884802565698198151e+00
1.374000000000000000e+03	7.134426220771783456e-01	1.593900615492305661e+01	7.827019109066808866e+00
1.377000000000000000e+03	7.165145721207812901e-01	1.589356684791963126e+01	7.808479606987411614e+00
1.380000000000000000e+03	7.135507005436887429e-01	1.583448394019246841e+01	7.773353200189253798e+00
1.383000000000000000e+03	7.163006448127999803e-01	1.582031681410466106e+01	7.763834100786466408e+00
1.386000000000000000e+03	7.216924552425669770e-01	1.570836879085982396e+01	7.716892021235143062e+00
1.389000000000000000e+03	7.220315484269204109e-01	1.562190695368133220e+01	7.685455575690138375e+00
1.392000000000000000e+03	7.210665263454851814e-01	1.568265010961993866e+01	7.690092124972057519e+00
1.395000000000000000e+03	7.111488543234332216e-01	1.558595554713256703e+01	7.652029878299190457e+00
1.398000000000000000e+03	7.050695523535487341e-01	1.545670948842380454e+01	7.605519249113253721e+00
1.401000000000000000e+03	6.982430786129016909e-01	1.556610886838326735e+01	7.666405210079327404e+00
1.404000000000000000e+03	7.005208018995996433e-01	1.557704721983160567e+01	7.661520346996285369e+00
1.407000000000000000e+03	6.962659925544001371e-01	1.567448424087582382e+01	7.709897682055835588e+00
1.410000000000000000e+03	6.954328196829665520e-01	1.570563711339997681e+01	7.738813653220332434e+00
1.413000000000000000e+03	6.977038211143633539e-01	1.572929804439579726e+01	7.749916544414486630e+00
1.416000000000000000e+03	7.020526301097222976e-01	1.572423623681761917e+01	7.738364417853813571e+00
1.419000000000000000e+03	7.071036200715653530e-01	1.572198144909151196e+01	7.755541228340530502e+00
1.422000000000000000e+03	7.095145309067936168e-01	1.574301066980896380e+01	7.754913882285155324e+00
1.425000000000000000e+03	7.000552022125474672e-01	1.588910137077904672e+01	7.813781091905234177e+00
1.428000000000000000e+03	7.033664888129366188e-01	1.580439534803582724e+01	7.756320966798586625e+00
1.431000000000000000e+03	6.956607565482177957e-01	1.589546290337061407e+01	7.803684044229420635e+00
1.434000000000000000e+03	5.689269043444746821e-01	1.695021765278217174e+01	8.189115404362535600e+00
1.437000000000000000e+03	4.363643407187397516e-01	1.805654562230897753e+01	8.588359667207893011e+00
1.440000000000000000e+03	3.007660560841747266e-01	1.919204891525229328e+01	9.010540236877053744e+00
1.443000000000000000e+03	1.620689681903411117e-01	2.034830203596985143e+01	9.456412713356288080e+00
1.446000000000000000e+03	2.131553600346114408e-02	2.145568806369123749e+01	9.862480579210084031e+00
1.449000000000000000e+03	-1.080705586190398027e-01	2.262712506426989734e+01	1.030042994319193639e+01
1.452000000000000000e+03	-2.322302019694426622e-01	2.377148099452662677e+01	1.072729107051751996e+01
1.455000000000000000e+03	-3.747416200589894775e-01	2.498337722475303124e+01	1.119550128484811324e+01
1.458000000000000000e+03	-5.102491505339252775e-01	2.608380776349286378e+01	1.160317923252103967e+01
1.461000000000000000e+03	-5.225486436680539803e-01	2.616523851402754985e+01	1.163851691043977610e+01
1.464000000000000000e+03	-5.260308479040176621e-01	2.619081344968207858e+01	1.165801442313965453e+01
1.467000000000000000e+03	-5.263507174842159131e-01	2.618939466776784286e+01	1.166214404117489778e+01
1.470000000000000000e+03	-5.191139738784122937e-01	2.615980695217805874e+01	1.165442934998788971e+01
1.473000000000000000e+03	-5.115729623946625448e-01	2.614292552562411487e+01	1.165205860170260976e+01
1.476000000000000000e+03	-4.995662081690610545e-01	2.612398499517689388e+01	1.165462756786414289e+01
1.479000000000000000e+03	-4.838463031377642221e-01	2.607889393265390865e+01	1.164789534424933848e+01
1.482000000000000000e+03	-4.612837412534638304e-01	2.599265298987688055e+01	1.162247541267595885e+01
1.485000000000000000e+03	-4.345389422339664964e-01	2.591859378030551397e+01	1.160369836096324647e+01
1.488000000000000000e+03	-4.063534249461062675e-01	2.584899381413917752e+01	1.158816867584068788e+01
1.491000000000000000e+03	-3.784306488937396740e-01	2.577935222828467943e+01	1.157010341791906427e+01
1.494000000000000000e+03	-3.530563831111348527e-01	2.573687113791335790e+01	1.156102376453935854e+01
1.497000000000000000e+03	-3.318582929118609748e-01	2.570547850159316994e+01	1.155625405781039206e+01
1.500000000000000000e+03	-3.122387945474911497e-01	2.567050330446078732e+01	1.155136950049667632e+01
1.503000000000000000e+03	-2.957966095874864365e-01	2.566176437719444436e+01	1.155294851030608427e+01
1.506000000000000000e+03	-2.821376370865300576e-01	2.565304057080594191e+01	1.155472756416859070e+01
1.509000000000000000e+03	-2.764366457436155944e-01	2.566920320027371716e+01	1.156184154157666910e+01
1.512000000000000000e+03	-2.727820660213338133e-01	2.567644502388532146e+01	1.156289460152065018e+01
1.515000000000000000e+03	-2.706994509143882954e-01	2.569038562594516151e+01	1.157135112037727964e+01
1.518000000000000000e+03	-2.711734843672697348e-01	2.571300291837178520e+01	1.157982884506460053e+01
1.521000000000000000e+03	-2.700175780771463252e-01	2.571831518285882368e+01	1.158245472738675019e+01
1.524000000000000000e+03	-2.727488156302910749e-01	2.573873171644259372e+01	1.159169955958925868e+01
1.527000000000000000e+03	-2.741493948272846204e-01	2.575130262181030361e+01	1.159548393556710266e+01
1.530000000000000000e+03	-2.768637231289057254e-01	2.575837362537534148e+01	1.159764948557539554e+01
1.533000000000000000e+03	-2.765128432572596662e-01	2.575426291499075404e+01	1.159282981296662918e+01
1.536000000000000000e+03	-2.781963442220496407e-01	2.576426291177893901e+01	1.159883925342773381e+01
1.539000000000000000e+03	-2.773293717063072261e-01	2.577020917551519830e+01	1.160301453705440977e+01
1.542000000000000000e+03	-2.771253746636406223e-01	2.577342373944967591e+01	1.160565098721293609e+01
1.545000000000000000e+03	-2.763718935366323848e-01	2.577448729932640603e+01	1.160523652463027133e+01
1.548000000000000000e+03	-2.786676016689069169e-01	2.577953152277797244e+01	1.160658803583119081e+01
1.551000000000000000e+03	-2.779370994175116572e-01	2.578395293133741006e+01	1.160809793921911393e+01
1.554000000000000000e+03	-2.784898007396512387e-01	2.577956240816546796e+01	1.160850579899044810e+01
1.557000000000000000e+03	-2.796271459060344355e-01	2.577341559268938198e+01	1.160311093451974784e+01
1.560000000000000000e+03	-2.835985715850781741e-01	2.580766663410470585e+01	1.161670853007547066e+01
1.563000000000000000e+03	-2.795948348669536898e-01	2.581074010230326010e+01	1.161794566643891713e+01
1.566000000000000000e+03	-2.824705547152810414e-01	2.582517960631629705e+01	1.162292052529100772e+01
1.569000000000000000e+03	-2.828166176337385540e-01	2.582140303872268561e+01	1.161683486770614238e+01
1.572000000000000000e+03	-2.847976168264167995e-01	2.581374096110853600e+01	1.161368698384188392e+01
1.575000000000000000e+03	-2.877039762810864598e-01	2.582564643729437392e+01	1.161817050497862169e+01
1.578000000000000000e+03	-2.892415020034715400e-01	2.582039954779138213e+01	1.161456210615673257e+01
1.581000000000000000e+03	-2.880757428009126375e-01	2.580344954044864991e+01	1.160362338594472575e+01
1.584000000000000000e+03	-2.879539668466497560e-01	2.580449514363494856e+01	1.160704310348842050e+01
1.587000000000000000e+03	-2.888979365505708330e-01	2.580482445262312297e+01	1.160699462831422757e+01
1.590000000000000000e+03	-2.908916882607164300e-01	2.581229508379442095e+01	1.160818863355493491e+01
1.593000000000000000e+03	-2.912326416539106066e-01	2.581910014813502130e+01	1.161178950955672207e+01
1.596000000000000000e+03	-2.918767109584972097e-01	2.582954640264433976e+01	1.161710504251896836e+01
1.599000000000000000e+03	-2.927317362189574279e-01	2.583448291542559971e+01	1.161769450338526788e+01
1.602000000000000000e+03	-2.922333766742188921e-01	2.583043975738246445e+01	1.161601311427389049e+01
1.605000000000000000e+03	-2.931115094948937294e-01	2.582665800960754865e+01	1.161639751958981925e+01
1.608000000000000000e+03	-2.949257166499339444e-01	2.583778125416550608e+01	1.162175960392790763e+01
1.611000000000000000e+03	-2.950395488317423265e-01	2.584262098953983866e+01	1.162139553322810137e+01
1.614000000000000000e+03	-2.927747019834039399e-01	2.580397042987701539e+01	1.160557776639345562e+01
1.617000000000000000e+03	-2.946360369623617359e-01	2.581397863584186680e+01	1.161285010354191982e+01
1.620000000000000000e+03	-2.951023096301987891e-01	2.582154418431610310e+01	1.162093157632307694e+01
1.623000000000000000e+03	-2.963593205013703713e-01	2.582819350704528816e+01	1.162274840867217307e+01
1.626000000000000000e+03	-2.958372560352549030e-01	2.581523304808033714e+01	1.161762647804591175e+01
1.629000000000000000e+03	-2.973118463833186453e-01	2.581156631986368666e+01	1.161575886484552811e+01
1.632000000000000000e+03	-2.956372807641853839e-01	2.581299948761488139e+01	1.161724936285150633e+01
1.635000000000000000e+03	-2.952618562521649448e-01	2.582827933761008765e+01	1.162367726752624364e+01
1.638000000000000000e+03	-2.952883902823986162e-01	2.582144653371925358e+01	1.162261501675978437e+01
1.641000000000000000e+03	-2.967936285031473886e-01	2.585128874872004090e+01	1.163675264546715482e+01
1.644000000000000000e+03	-2.953477725458097947e-01	2.584073015827480191e+01	1.163151028142581822e+01
1.647000000000000000e+03	-2.944516030081925084e-01	2.581877651927367268e+01	1.161995970757951468e+01
1.650000000000000000e+03	-2.943148653241174362e-01	2.580236188089184424e+01	1.161344677110197310e+01
1.653000000000000000e+03	-2.956411263829548108e-01	2.583161108505334980e+01	1.162614576377118070e+01
1.656000000000000000e+03	-2.949930375712752628e-01	2.583184124776233404e+01	1.162753891803410866e+01
1.659000000000000000e+03	-2.984074314830083008e-01	2.585064866203463652e+01	1.163260252739652856e+01
1.662000000000000000e+03	-3.000999987444135098e-01	2.585496919148564388e+01	1.163330710605834639e+01
1.665000000000000000e+03	-3.016298024117967103e-01	2.587855219187155598e+01	1.164297353659283374e+01
1.668000000000000000e+03	-3.010386777994160656e-01	2.586321798780856795e+01	1.163683868109638908e+01
1.671000000000000000e+03	-3.021307269919546457e-01	2.585969396346945359e+01	1.163789843459522544e+01
1.674000000000000000e+03	-3.033177399004425290e-01	2.589780104373233627e+01	1.165719402945121530e+01
1.677000000000000000e+03	-3.035964450117041302e-01	2.590662828088283476e+01	1.165881621986987682e+01
1.680000000000000000e+03	-3.038833532549300998e-01	2.589798312162368177e+01	1.165629170527397029e+01
1.683000000000000000e+03	-3.036367645961977058e-01	2.590829128424684669e+01	1.165999618435200702e+01
1.686000000000000000e+03	-3.007082482838372428e-01	2.589491746648463533e+01	1.165593229435021527e+01
1.689000000000000000e+03	-2.996720608825216292e-01	2.590112946788914883e+01	1.165995773584945105e+01
1.692000000000000000e+03	-2.997748892891218819e-01	2.589712863959999112e+01	1.165772782132902918e+01
1.695000000000000000e+03	-3.006280524423752265e-01	2.590969338843466829e+01	1.166197883305192207e+01
1.698000000000000000e+03	-3.019515411577167185e-01	2.590952852489731839e+01	1.165910414568212161e+01
1.701000000000000000e+03	-3.007926409997303541e-01	2.589283568203914854e+01	1.165073886733989283e+01
1.704000000000000000e+03	-3.004480606944293086e-01	2.587780308856950029e+01	1.164598241989595451e+01
1.707000000000000000e+03	-3.004654924322560650e-01	2.588828217750412364e+01	1.165102230924997428e+01
1.710000000000000000e+03	-2.993079588452378648e-01	2.588402019957320377e+01	1.165148114954015313e+01
1.713000000000000000e+03	-2.988114423249670359e-01	2.588739175271338055e+01	1.165387869202089988e+01
1.716000000000000000e+03	-2.975478802951252444e-01	2.586318829915913398e+01	1.164361097180386473e+01
1.719000000000000000e+03	-2.985288034251836198e-01	2.585409858982035658e+01	1.163684459620120393e+01
1.722000000000000000e+03	-2.979284619702040615e-01	2.586041935167026296e+01	1.164398926211933549e+01
1.725000000000000000e+03	-2.962026071140977379e-01	2.586372643499216650e+01	1.164480579002469440e+01
1.728000000000000000e+03	-2.968774210426297078e-01	2.586162287037308261e+01	1.164381487413136185e+01
1.731000000000000000e+03	-2.958776342247215752e-01	2.585919100651165436e+01	1.164095999888461108e+01
1.734000000000000000e+03	-2.956473348276045243e-01	2.584605039762487877e+01	1.163581057367434823e+01
1.737000000000000000e+03	-2.958156056588439053e-01	2.584360900181915355e+01	1.163578299060243992e+01
1.740000000000000000e+03	-2.975927467487256006e-01	2.583958601419029932e+01	1.163291212583867917e+01
1.743000000000000000e+03	-2.985174540995614301e-01	2.585613396686324705e+01	1.164009262760426466e+01
1.746000000000000000e+03	-2.971844568085195704e-01	2.585099851077547939e+01	1.163716810627243525e+01
1.749000000000000000e+03	-2.965571684381798079e-01	2.583199097606444639e+01	1.162727979826266811e+01
1.752000000000000000e+03	-2.968022154613876307e-01	2.584308683686488450e+01	1.163283679651521574e+01
1.755000000000000000e+03	-2.968953286006110748e-01	2.584917320261755691e+01	1.162946634702020177e+01
1.758000000000000000e+03	-2.962345993498236574e-01	2.585733236294437631e+01	1.163375533338921741e+01
1.761000000000000000e+03	-2.955847640802924392e-01	2.584290974727421997e+01	1.162552108196259759e+01
1.764000000000000000e+03	-2.978086779388595673e-01	2.585846752179977415e+01	1.163142430456245258e+01
1.767000000000000000e+03	-2.991186898905282554e-01	2.587095656929297149e+01	1.163423892670261139e+01
1.770000000000000000e+03	-3.017886415964388114e-01	2.587824422673409686e+01	1.164005952481985062e+01
1.773000000000000000e+03	-3.005918165280851984e-01	2.587701568085163828e+01	1.164537655096061286e+01
1.776000000000000000e+03	-3.028990877825372685e-01	2.590483217885635270e+01	1.163354178805883343e+01
1.779000000000000000e+03	-3.041342798374544465e-01	2.589800091309538743e+01	1.162793786219019410e+01
1.782000000000000000e+03	-3.046090086942934150e-01	2.588765879119454638e+01	1.162541539844647787e+01
